exp_name,srx,srr
KD6_seq1_essential_mRNA_lane_45_S93_L002,SRX15390427,SRR19330789
KD6_seq1_essential_mRNA_lane_45_S93_L004,SRX15390428,SRR19330788
KD6_seq1_essential_mRNA_lane_45_S69_L002,SRX15390429,SRR19330787
KD6_seq1_essential_mRNA_lane_45_S69_L003,SRX15390430,SRR19330786
KD6_seq1_essential_mRNA_lane_45_S69_L001,SRX15390431,SRR19330785
KD6_seq1_essential_mRNA_lane_45_S69_L004,SRX15390432,SRR19330784
KD6_seq1_essential_sgRNA_lane_45_S45_L004,SRX15390433,SRR19330783
KD6_seq1_essential_sgRNA_lane_45_S45_L002,SRX15390434,SRR19330782
KD6_seq1_essential_sgRNA_lane_45_S45_L003,SRX15390435,SRR19330781
KD6_seq1_essential_sgRNA_lane_45_S45_L001,SRX15390436,SRR19330780
KD6_seq1_essential_mRNA_lane_5_S29_L003,SRX15390437,SRR19330779
KD6_seq1_essential_mRNA_lane_46_S94_L002,SRX15390438,SRR19330778
KD6_seq1_essential_mRNA_lane_46_S94_L003,SRX15390439,SRR19330777
KD6_seq1_essential_mRNA_lane_46_S94_L001,SRX15390440,SRR19330776
KD6_seq1_essential_mRNA_lane_46_S94_L004,SRX15390441,SRR19330775
KD6_seq1_essential_mRNA_lane_46_S70_L004,SRX15390442,SRR19330774
KD6_seq1_essential_mRNA_lane_46_S70_L001,SRX15390443,SRR19330773
KD6_seq1_essential_mRNA_lane_46_S70_L002,SRX15390444,SRR19330772
KD6_seq1_essential_mRNA_lane_46_S70_L003,SRX15390445,SRR19330771
KD6_seq1_essential_sgRNA_lane_46_S46_L001,SRX15390446,SRR19330770
KD6_seq1_essential_sgRNA_lane_46_S46_L002,SRX15390447,SRR19330769
KD6_seq1_essential_mRNA_lane_5_S29_L002,SRX15390448,SRR19330768
KD6_seq1_essential_sgRNA_lane_46_S46_L003,SRX15390449,SRR19330767
KD6_seq1_essential_sgRNA_lane_46_S46_L004,SRX15390450,SRR19330766
KD8_seq1_p1_sgRNA_2_S3_L001,SRX15390451,SRR19330765
KD8_seq1_p1_sgRNA_2_S3_L003,SRX15390452,SRR19330764
KD8_seq1_p1_sgRNA_2_S3_L002,SRX15390453,SRR19330763
KD6_seq1_essential_mRNA_lane_6_S54_L003,SRX15390454,SRR19330762
KD8_seq2_p1_sgRNA_2_S3_L002,SRX15390455,SRR19330761
KD8_seq2_p1_sgRNA_2_S3_L003,SRX15390456,SRR19330760
KD8_seq2_p1_sgRNA_2_S3_L001,SRX15390457,SRR19330759
KD8_seq2_p1_sgRNA_2_S3_L004,SRX15390458,SRR19330758
KD8_seq1_p1_mRNA_3_S4_L001,SRX15390459,SRR19330757
KD8_seq1_p1_mRNA_3_S4_L003,SRX15390460,SRR19330756
KD8_seq1_p1_mRNA_3_S4_L002,SRX15390461,SRR19330755
KD8_seq1_p1_mRNA_3_S4_L004,SRX15390462,SRR19330754
KD8_seq2_p1_mRNA_3_S4_L004,SRX15390463,SRR19330753
KD8_seq2_p1_mRNA_3_S4_L003,SRX15390464,SRR19330752
KD6_seq1_essential_mRNA_lane_6_S54_L001,SRX15390465,SRR19330751
KD8_seq2_p1_mRNA_3_S4_L002,SRX15390466,SRR19330750
KD8_seq2_p1_mRNA_3_S4_L001,SRX15390467,SRR19330749
KD8_seq1_p1_sgRNA_3_S4_L003,SRX15390468,SRR19330748
KD8_seq1_p1_sgRNA_3_S4_L002,SRX15390469,SRR19330747
KD8_seq1_p1_sgRNA_3_S4_L001,SRX15390470,SRR19330746
KD8_seq1_p1_sgRNA_3_S4_L004,SRX15390471,SRR19330745
KD8_seq2_p1_sgRNA_3_S4_L004,SRX15390472,SRR19330744
KD8_seq2_p1_sgRNA_3_S4_L001,SRX15390473,SRR19330743
KD8_seq2_p1_sgRNA_3_S4_L002,SRX15390474,SRR19330742
KD8_seq2_p1_sgRNA_7_S8_L004,SRX15390475,SRR19330741
KD8_seq1_p1_mRNA_8_S9_L004,SRX15390476,SRR19330740
KD8_seq1_p1_mRNA_8_S9_L002,SRX15390477,SRR19330739
KD8_seq1_p1_mRNA_8_S9_L003,SRX15390478,SRR19330738
KD8_seq1_p1_mRNA_8_S9_L001,SRX15390479,SRR19330737
KD8_seq2_p1_mRNA_8_S9_L001,SRX15390480,SRR19330736
KD8_seq2_p1_mRNA_8_S9_L002,SRX15390481,SRR19330735
KD6_seq1_essential_sgRNA_lane_6_S6_L003,SRX15390482,SRR19330734
KD8_seq2_p1_mRNA_8_S9_L003,SRX15390483,SRR19330733
KD8_seq2_p1_mRNA_8_S9_L004,SRX15390484,SRR19330732
KD8_seq1_p1_sgRNA_8_S9_L004,SRX15390485,SRR19330731
KD8_seq1_p1_sgRNA_8_S9_L003,SRX15390486,SRR19330730
KD8_seq1_p1_sgRNA_8_S9_L002,SRX15390487,SRR19330729
KD8_seq1_p1_sgRNA_8_S9_L001,SRX15390488,SRR19330728
KD8_seq2_p1_sgRNA_8_S9_L001,SRX15390489,SRR19330727
KD8_seq2_p1_sgRNA_8_S9_L003,SRX15390490,SRR19330726
KD8_seq2_p1_sgRNA_8_S9_L002,SRX15390491,SRR19330725
KD8_seq2_p1_sgRNA_8_S9_L004,SRX15390492,SRR19330724
KD6_seq1_essential_mRNA_lane_7_S55_L004,SRX15390493,SRR19330723
KD8_seq1_p1_mRNA_9_S10_L004,SRX15390494,SRR19330722
KD8_seq1_p1_mRNA_9_S10_L003,SRX15390495,SRR19330721
KD8_seq1_p1_mRNA_9_S10_L002,SRX15390496,SRR19330720
KD8_seq1_p1_mRNA_9_S10_L001,SRX15390497,SRR19330719
KD8_seq2_p1_mRNA_9_S10_L001,SRX15390498,SRR19330718
KD8_seq2_p1_mRNA_13_S14_L003,SRX15390499,SRR19330717
KD8_seq2_p1_mRNA_13_S14_L001,SRX15390500,SRR19330716
KD8_seq1_p1_sgRNA_13_S14_L003,SRX15390501,SRR19330715
KD8_seq1_p1_sgRNA_13_S14_L002,SRX15390502,SRR19330714
KD8_seq1_p1_sgRNA_13_S14_L001,SRX15390503,SRR19330713
KD8_seq1_p1_sgRNA_13_S14_L004,SRX15390504,SRR19330712
KD8_seq2_p1_sgRNA_13_S14_L002,SRX15390505,SRR19330711
KD8_seq2_p1_sgRNA_13_S14_L003,SRX15390506,SRR19330710
KD8_seq2_p1_sgRNA_13_S14_L001,SRX15390507,SRR19330709
KD8_seq2_p1_sgRNA_13_S14_L004,SRX15390508,SRR19330708
KD6_seq1_essential_sgRNA_lane_1_S1_L004,SRX15390509,SRR19330707
KD6_seq1_essential_sgRNA_lane_7_S7_L003,SRX15390510,SRR19330706
KD8_seq1_p1_mRNA_14_S15_L001,SRX15390511,SRR19330705
KD8_seq1_p1_mRNA_14_S15_L003,SRX15390512,SRR19330704
KD8_seq1_p1_mRNA_14_S15_L002,SRX15390513,SRR19330703
KD8_seq1_p1_mRNA_14_S15_L004,SRX15390514,SRR19330702
KD8_seq2_p1_mRNA_14_S15_L004,SRX15390515,SRR19330701
KD8_seq2_p1_mRNA_14_S15_L001,SRX15390516,SRR19330700
KD8_seq2_p1_mRNA_14_S15_L003,SRX15390517,SRR19330699
KD8_seq2_p1_mRNA_14_S15_L002,SRX15390518,SRR19330698
KD8_seq1_p1_sgRNA_14_S15_L001,SRX15390519,SRR19330697
KD8_seq1_p1_sgRNA_14_S15_L002,SRX15390520,SRR19330696
KD6_seq1_essential_sgRNA_lane_7_S7_L002,SRX15390521,SRR19330695
KD8_seq1_p1_sgRNA_14_S15_L003,SRX15390522,SRR19330694
KD8_seq2_p1_sgRNA_18_S19_L002,SRX15390523,SRR19330693
KD8_seq2_p1_sgRNA_18_S19_L003,SRX15390524,SRR19330692
KD8_seq2_p1_sgRNA_18_S19_L001,SRX15390525,SRR19330691
KD6_seq1_essential_mRNA_lane_8_S32_L004,SRX15390526,SRR19330690
KD8_seq1_p1_mRNA_19_S20_L004,SRX15390527,SRR19330689
KD8_seq1_p1_mRNA_19_S20_L001,SRX15390528,SRR19330688
KD8_seq1_p1_mRNA_19_S20_L003,SRX15390529,SRR19330687
KD8_seq1_p1_mRNA_19_S20_L002,SRX15390530,SRR19330686
KD8_seq2_p1_mRNA_19_S20_L004,SRX15390531,SRR19330685
KD8_seq2_p1_mRNA_19_S20_L001,SRX15390532,SRR19330684
KD8_seq2_p1_mRNA_19_S20_L003,SRX15390533,SRR19330683
KD8_seq2_p1_mRNA_19_S20_L002,SRX15390534,SRR19330682
KD8_seq1_p1_sgRNA_19_S20_L003,SRX15390535,SRR19330681
KD8_seq1_p1_sgRNA_19_S20_L002,SRX15390536,SRR19330680
KD6_seq1_essential_mRNA_lane_8_S32_L001,SRX15390537,SRR19330679
KD8_seq1_p1_sgRNA_19_S20_L001,SRX15390538,SRR19330678
KD8_seq1_p1_sgRNA_19_S20_L004,SRX15390539,SRR19330677
KD8_seq2_p1_sgRNA_19_S20_L004,SRX15390540,SRR19330676
KD8_seq2_p1_sgRNA_19_S20_L001,SRX15390541,SRR19330675
KD8_seq2_p1_sgRNA_19_S20_L002,SRX15390542,SRR19330674
KD8_seq2_p1_sgRNA_19_S20_L003,SRX15390543,SRR19330673
KD8_seq1_p1_mRNA_20_S21_L004,SRX15390544,SRR19330672
KD8_seq1_p1_mRNA_20_S21_L001,SRX15390545,SRR19330671
KD8_seq1_p1_mRNA_20_S21_L002,SRX15390546,SRR19330670
KD8_seq1_p1_mRNA_24_S25_L001,SRX15390547,SRR19330669
KD8_seq2_p1_mRNA_24_S25_L003,SRX15390548,SRR19330668
KD8_seq2_p1_mRNA_24_S25_L002,SRX15390549,SRR19330667
KD8_seq2_p1_mRNA_24_S25_L001,SRX15390550,SRR19330666
KD8_seq2_p1_mRNA_24_S25_L004,SRX15390551,SRR19330665
KD8_seq1_p1_sgRNA_24_S25_L004,SRX15390552,SRR19330664
KD8_seq1_p1_sgRNA_24_S25_L002,SRX15390553,SRR19330663
KD6_seq1_essential_mRNA_lane_9_S57_L003,SRX15390554,SRR19330662
KD8_seq1_p1_sgRNA_24_S25_L003,SRX15390555,SRR19330661
KD8_seq1_p1_sgRNA_24_S25_L001,SRX15390556,SRR19330660
KD8_seq2_p1_sgRNA_24_S25_L004,SRX15390557,SRR19330659
KD8_seq2_p1_sgRNA_24_S25_L003,SRX15390558,SRR19330658
KD8_seq2_p1_sgRNA_24_S25_L002,SRX15390559,SRR19330657
KD8_seq2_p1_sgRNA_24_S25_L001,SRX15390560,SRR19330656
KD8_seq1_p1_mRNA_25_S26_L001,SRX15390561,SRR19330655
KD8_seq1_p1_mRNA_25_S26_L003,SRX15390562,SRR19330654
KD8_seq1_p1_mRNA_25_S26_L002,SRX15390563,SRR19330653
KD8_seq1_p1_mRNA_25_S26_L004,SRX15390564,SRR19330652
KD6_seq1_essential_mRNA_lane_9_S57_L001,SRX15390565,SRR19330651
KD8_seq2_p1_mRNA_25_S26_L004,SRX15390566,SRR19330650
KD8_seq2_p1_mRNA_25_S26_L001,SRX15390567,SRR19330649
KD8_seq2_p1_mRNA_25_S26_L003,SRX15390568,SRR19330648
KD8_seq2_p1_mRNA_25_S26_L002,SRX15390569,SRR19330647
KD8_seq1_p1_sgRNA_25_S26_L001,SRX15390570,SRR19330646
KD8_seq2_p1_sgRNA_20_S21_L002,SRX15390571,SRR19331134
KD8_seq1_p1_mRNA_21_S22_L002,SRX15390572,SRR19331133
KD8_seq1_p1_mRNA_21_S22_L003,SRX15390573,SRR19331132
KD8_seq1_p1_mRNA_21_S22_L001,SRX15390574,SRR19331131
KD8_seq1_p1_mRNA_21_S22_L004,SRX15390575,SRR19331130
KD8_seq2_p1_mRNA_21_S22_L002,SRX15390576,SRR19331129
KD8_seq2_p1_mRNA_21_S22_L003,SRX15390577,SRR19331128
KD8_seq2_p1_mRNA_21_S22_L001,SRX15390578,SRR19331127
KD8_seq2_p1_mRNA_21_S22_L004,SRX15390579,SRR19331126
KD8_seq1_p1_sgRNA_25_S26_L002,SRX15390580,SRR19331125
KD8_seq1_p1_sgRNA_25_S26_L003,SRX15390581,SRR19331124
KD8_seq1_p1_sgRNA_25_S26_L004,SRX15390582,SRR19331123
KD8_seq2_p1_sgRNA_25_S26_L001,SRX15390583,SRR19331122
KD8_seq2_p1_sgRNA_25_S26_L003,SRX15390584,SRR19331121
KD6_seq1_essential_mRNA_lane_9_S57_L004,SRX15390585,SRR19331120
KD8_seq2_p1_sgRNA_25_S26_L002,SRX15390586,SRR19331119
KD8_seq2_p1_sgRNA_25_S26_L004,SRX15390587,SRR19331118
KD8_seq1_p1_mRNA_26_S27_L003,SRX15390588,SRR19331117
KD8_seq1_p1_mRNA_26_S27_L002,SRX15390589,SRR19331116
KD8_seq1_p1_mRNA_26_S27_L001,SRX15390590,SRR19331115
KD8_seq1_p1_mRNA_26_S27_L004,SRX15390591,SRR19331114
KD8_seq2_p1_mRNA_26_S27_L004,SRX15390592,SRR19331113
KD8_seq2_p1_mRNA_26_S27_L003,SRX15390593,SRR19331112
KD8_seq2_p1_mRNA_26_S27_L002,SRX15390594,SRR19331111
KD6_seq1_essential_sgRNA_lane_12_S12_L002,SRX15390595,SRR19331110
KD6_seq1_essential_sgRNA_lane_12_S12_L001,SRX15390596,SRR19331109
KD6_seq1_essential_sgRNA_lane_12_S12_L004,SRX15390597,SRR19331108
KD6_seq1_essential_mRNA_lane_13_S61_L003,SRX15390598,SRR19331107
KD6_seq1_essential_mRNA_lane_13_S61_L002,SRX15390599,SRR19331106
KD6_seq1_essential_mRNA_lane_13_S61_L001,SRX15390600,SRR19331105
KD6_seq1_essential_mRNA_lane_13_S61_L004,SRX15390601,SRR19331104
KD6_seq1_essential_mRNA_lane_13_S37_L003,SRX15390602,SRR19331103
KD6_seq1_essential_mRNA_lane_13_S37_L002,SRX15390603,SRR19331102
KD6_seq1_essential_mRNA_lane_2_S50_L004,SRX15390604,SRR19331101
KD6_seq1_essential_mRNA_lane_13_S37_L001,SRX15390605,SRR19331100
KD6_seq1_essential_mRNA_lane_13_S37_L004,SRX15390606,SRR19331099
KD6_seq1_essential_sgRNA_lane_13_S13_L001,SRX15390607,SRR19331098
KD6_seq1_essential_sgRNA_lane_13_S13_L003,SRX15390608,SRR19331097
KD6_seq1_essential_sgRNA_lane_13_S13_L002,SRX15390609,SRR19331096
KD6_seq1_essential_sgRNA_lane_13_S13_L004,SRX15390610,SRR19331095
KD6_seq1_essential_mRNA_lane_14_S62_L004,SRX15390611,SRR19331094
KD6_seq1_essential_mRNA_lane_14_S62_L001,SRX15390612,SRR19331093
KD6_seq1_essential_mRNA_lane_14_S62_L002,SRX15390613,SRR19331092
KD6_seq1_essential_mRNA_lane_14_S62_L003,SRX15390614,SRR19331091
KD6_seq1_essential_mRNA_lane_2_S26_L001,SRX15390615,SRR19331090
KD6_seq1_essential_mRNA_lane_14_S38_L004,SRX15390616,SRR19331089
KD6_seq1_essential_mRNA_lane_14_S38_L003,SRX15390617,SRR19331088
KD6_seq1_essential_mRNA_lane_14_S38_L002,SRX15390618,SRR19331087
KD6_seq1_essential_mRNA_lane_20_S68_L004,SRX15390619,SRR19331086
KD6_seq1_essential_mRNA_lane_20_S68_L003,SRX15390620,SRR19331085
KD6_seq1_essential_sgRNA_lane_2_S2_L004,SRX15390621,SRR19331084
KD6_seq1_essential_mRNA_lane_20_S68_L002,SRX15390622,SRR19331083
KD6_seq1_essential_mRNA_lane_20_S68_L001,SRX15390623,SRR19331082
KD6_seq1_essential_mRNA_lane_20_S44_L004,SRX15390624,SRR19331081
KD6_seq1_essential_mRNA_lane_20_S44_L003,SRX15390625,SRR19331080
KD6_seq1_essential_mRNA_lane_20_S44_L002,SRX15390626,SRR19331079
KD6_seq1_essential_mRNA_lane_20_S44_L001,SRX15390627,SRR19331078
KD6_seq1_essential_sgRNA_lane_20_S20_L001,SRX15390628,SRR19331077
KD6_seq1_essential_sgRNA_lane_20_S20_L003,SRX15390629,SRR19331076
KD6_seq1_essential_sgRNA_lane_20_S20_L002,SRX15390630,SRR19331075
KD6_seq1_essential_sgRNA_lane_20_S20_L004,SRX15390631,SRR19331074
KD6_seq1_essential_mRNA_lane_3_S51_L001,SRX15390632,SRR19331073
KD6_seq1_essential_mRNA_lane_21_S69_L004,SRX15390633,SRR19331072
KD6_seq1_essential_mRNA_lane_21_S69_L001,SRX15390634,SRR19331071
KD6_seq1_essential_mRNA_lane_21_S69_L003,SRX15390635,SRR19331070
KD6_seq1_essential_mRNA_lane_21_S69_L002,SRX15390636,SRR19331069
KD6_seq1_essential_mRNA_lane_21_S45_L004,SRX15390637,SRR19331068
KD6_seq1_essential_mRNA_lane_21_S45_L001,SRX15390638,SRR19331067
KD6_seq1_essential_mRNA_lane_21_S45_L003,SRX15390639,SRR19331066
KD6_seq1_essential_mRNA_lane_21_S45_L002,SRX15390640,SRR19331065
KD6_seq1_essential_sgRNA_lane_21_S21_L003,SRX15390641,SRR19331064
KD6_seq1_essential_sgRNA_lane_21_S21_L002,SRX15390642,SRR19331063
KD6_seq1_essential_mRNA_lane_27_S75_L003,SRX15390643,SRR19331062
KD6_seq1_essential_mRNA_lane_27_S75_L002,SRX15390644,SRR19331061
KD6_seq1_essential_mRNA_lane_27_S51_L003,SRX15390645,SRR19331060
KD6_seq1_essential_mRNA_lane_27_S51_L002,SRX15390646,SRR19331059
KD6_seq1_essential_mRNA_lane_27_S51_L001,SRX15390647,SRR19331058
KD6_seq1_essential_mRNA_lane_27_S51_L004,SRX15390648,SRR19331057
KD6_seq1_essential_sgRNA_lane_3_S3_L004,SRX15390649,SRR19331056
KD6_seq1_essential_sgRNA_lane_27_S27_L003,SRX15390650,SRR19331055
KD6_seq1_essential_sgRNA_lane_27_S27_L002,SRX15390651,SRR19331054
KD6_seq1_essential_sgRNA_lane_27_S27_L001,SRX15390652,SRR19331053
KD6_seq1_essential_sgRNA_lane_27_S27_L004,SRX15390653,SRR19331052
KD6_seq1_essential_mRNA_lane_28_S76_L001,SRX15390654,SRR19331051
KD6_seq1_essential_mRNA_lane_28_S76_L003,SRX15390655,SRR19331050
KD6_seq1_essential_mRNA_lane_28_S76_L002,SRX15390656,SRR19331049
KD6_seq1_essential_mRNA_lane_28_S76_L004,SRX15390657,SRR19331048
KD6_seq1_essential_mRNA_lane_28_S52_L004,SRX15390658,SRR19331047
KD6_seq1_essential_mRNA_lane_28_S52_L003,SRX15390659,SRR19331046
KD6_seq1_essential_sgRNA_lane_3_S3_L002,SRX15390660,SRR19331045
KD6_seq1_essential_mRNA_lane_28_S52_L002,SRX15390661,SRR19331044
KD6_seq1_essential_mRNA_lane_28_S52_L001,SRX15390662,SRR19331043
KD6_seq1_essential_sgRNA_lane_28_S28_L004,SRX15390663,SRR19331042
KD6_seq1_essential_sgRNA_lane_28_S28_L001,SRX15390664,SRR19331041
KD6_seq1_essential_sgRNA_lane_28_S28_L002,SRX15390665,SRR19331040
KD6_seq1_essential_sgRNA_lane_28_S28_L003,SRX15390666,SRR19331039
KD6_seq1_essential_mRNA_lane_34_S58_L003,SRX15390667,SRR19331038
KD6_seq1_essential_mRNA_lane_34_S58_L002,SRX15390668,SRR19331037
KD6_seq1_essential_mRNA_lane_34_S58_L001,SRX15390669,SRR19331036
KD6_seq1_essential_mRNA_lane_34_S58_L004,SRX15390670,SRR19331035
KD6_seq1_essential_sgRNA_lane_34_S34_L003,SRX15390671,SRR19331034
KD6_seq1_essential_sgRNA_lane_34_S34_L002,SRX15390672,SRR19331033
KD6_seq1_essential_sgRNA_lane_34_S34_L001,SRX15390673,SRR19331032
KD6_seq1_essential_sgRNA_lane_34_S34_L004,SRX15390674,SRR19331031
KD6_seq1_essential_mRNA_lane_35_S83_L004,SRX15390675,SRR19331030
KD6_seq1_essential_mRNA_lane_35_S83_L002,SRX15390676,SRR19331029
KD6_seq1_essential_mRNA_lane_4_S28_L003,SRX15390677,SRR19331028
KD6_seq1_essential_mRNA_lane_35_S83_L003,SRX15390678,SRR19331027
KD6_seq1_essential_mRNA_lane_35_S83_L001,SRX15390679,SRR19331026
KD6_seq1_essential_mRNA_lane_35_S59_L001,SRX15390680,SRR19331025
KD6_seq1_essential_mRNA_lane_35_S59_L003,SRX15390681,SRR19331024
KD6_seq1_essential_mRNA_lane_35_S59_L002,SRX15390682,SRR19331023
KD6_seq1_essential_mRNA_lane_35_S59_L004,SRX15390683,SRR19331022
KD6_seq1_essential_sgRNA_lane_35_S35_L001,SRX15390684,SRR19331021
KD6_seq1_essential_sgRNA_lane_35_S35_L003,SRX15390685,SRR19331020
KD6_seq1_essential_sgRNA_lane_35_S35_L002,SRX15390686,SRR19331019
KD6_seq1_essential_sgRNA_lane_35_S35_L004,SRX15390687,SRR19331018
KD6_seq1_essential_mRNA_lane_4_S28_L002,SRX15390688,SRR19331017
KD6_seq1_essential_mRNA_lane_36_S84_L004,SRX15390689,SRR19331016
KD6_seq1_essential_mRNA_lane_36_S84_L001,SRX15390690,SRR19331015
KD6_seq1_essential_sgRNA_lane_41_S41_L002,SRX15390691,SRR19331014
KD6_seq1_essential_sgRNA_lane_41_S41_L003,SRX15390692,SRR19331013
KD6_seq1_essential_mRNA_lane_5_S53_L001,SRX15390693,SRR19331012
KD6_seq1_essential_sgRNA_lane_41_S41_L001,SRX15390694,SRR19331011
KD6_seq1_essential_sgRNA_lane_41_S41_L004,SRX15390695,SRR19331010
KD6_seq1_essential_mRNA_lane_42_S90_L004,SRX15390696,SRR19331009
KD6_seq1_essential_mRNA_lane_42_S90_L002,SRX15390697,SRR19331008
KD6_seq1_essential_mRNA_lane_42_S90_L003,SRX15390698,SRR19331007
KD6_seq1_essential_mRNA_lane_42_S90_L001,SRX15390699,SRR19331006
KD6_seq1_essential_mRNA_lane_42_S66_L004,SRX15390700,SRR19331005
KD6_seq1_essential_mRNA_lane_42_S66_L002,SRX15390701,SRR19331004
KD6_seq1_essential_mRNA_lane_42_S66_L003,SRX15390702,SRR19331003
KD6_seq1_essential_mRNA_lane_42_S66_L001,SRX15390703,SRR19331002
KD6_seq1_essential_mRNA_lane_1_S25_L003,SRX15390704,SRR19331001
KD6_seq1_essential_mRNA_lane_5_S53_L003,SRX15390705,SRR19331000
KD6_seq1_essential_sgRNA_lane_42_S42_L004,SRX15390706,SRR19330999
KD6_seq1_essential_sgRNA_lane_42_S42_L001,SRX15390707,SRR19330998
KD6_seq1_essential_sgRNA_lane_42_S42_L002,SRX15390708,SRR19330997
KD6_seq1_essential_sgRNA_lane_42_S42_L003,SRX15390709,SRR19330996
KD6_seq1_essential_mRNA_lane_43_S91_L004,SRX15390710,SRR19330995
KD6_seq1_essential_mRNA_lane_43_S91_L001,SRX15390711,SRR19330994
KD6_seq1_essential_mRNA_lane_43_S91_L002,SRX15390712,SRR19330993
KD6_seq1_essential_mRNA_lane_43_S91_L003,SRX15390713,SRR19330992
KD6_seq1_essential_mRNA_lane_43_S67_L004,SRX15390714,SRR19330991
KD6_seq1_essential_sgRNA_lane_48_S48_L003,SRX15390715,SRR19330990
KD6_seq1_essential_sgRNA_lane_48_S48_L002,SRX15390716,SRR19330989
KD8_seq1_p1_mRNA_0_S1_L004,SRX15390717,SRR19330988
KD8_seq1_p1_mRNA_0_S1_L001,SRX15390718,SRR19330987
KD8_seq1_p1_mRNA_0_S1_L003,SRX15390719,SRR19330986
KD8_seq1_p1_mRNA_0_S1_L002,SRX15390720,SRR19330985
KD6_seq1_essential_sgRNA_lane_5_S5_L002,SRX15390721,SRR19330984
KD8_seq2_p1_mRNA_0_S1_L003,SRX15390722,SRR19330983
KD8_seq2_p1_mRNA_0_S1_L002,SRX15390723,SRR19330982
KD8_seq2_p1_mRNA_0_S1_L001,SRX15390724,SRR19330981
KD8_seq2_p1_mRNA_0_S1_L004,SRX15390725,SRR19330980
KD8_seq1_p1_sgRNA_0_S1_L004,SRX15390726,SRR19330979
KD8_seq1_p1_sgRNA_0_S1_L003,SRX15390727,SRR19330978
KD8_seq1_p1_sgRNA_0_S1_L002,SRX15390728,SRR19330977
KD8_seq1_p1_sgRNA_0_S1_L001,SRX15390729,SRR19330976
KD8_seq2_p1_sgRNA_0_S1_L001,SRX15390730,SRR19330975
KD8_seq2_p1_sgRNA_0_S1_L002,SRX15390731,SRR19330974
KD6_seq1_essential_sgRNA_lane_5_S5_L004,SRX15390732,SRR19330973
KD8_seq2_p1_sgRNA_0_S1_L003,SRX15390733,SRR19330972
KD8_seq2_p1_sgRNA_0_S1_L004,SRX15390734,SRR19330971
KD8_seq1_p1_mRNA_1_S2_L004,SRX15390735,SRR19330970
KD8_seq1_p1_mRNA_1_S2_L002,SRX15390736,SRR19330969
KD8_seq1_p1_mRNA_1_S2_L003,SRX15390737,SRR19330968
KD8_seq1_p1_mRNA_1_S2_L001,SRX15390738,SRR19330967
KD8_seq2_p1_mRNA_5_S6_L004,SRX15390739,SRR19330966
KD8_seq2_p1_mRNA_5_S6_L001,SRX15390740,SRR19330965
KD8_seq2_p1_mRNA_5_S6_L003,SRX15390741,SRR19330964
KD8_seq2_p1_mRNA_5_S6_L002,SRX15390742,SRR19330963
KD8_seq1_p1_sgRNA_5_S6_L001,SRX15390743,SRR19330962
KD8_seq1_p1_sgRNA_5_S6_L003,SRX15390744,SRR19330961
KD8_seq1_p1_sgRNA_5_S6_L002,SRX15390745,SRR19330960
KD8_seq1_p1_sgRNA_5_S6_L004,SRX15390746,SRR19330959
KD8_seq2_p1_sgRNA_5_S6_L004,SRX15390747,SRR19330958
KD8_seq2_p1_sgRNA_5_S6_L002,SRX15390748,SRR19330957
KD6_seq1_essential_mRNA_lane_6_S30_L004,SRX15390749,SRR19330956
KD8_seq2_p1_sgRNA_5_S6_L003,SRX15390750,SRR19330955
KD8_seq2_p1_sgRNA_5_S6_L001,SRX15390751,SRR19330954
KD8_seq1_p1_mRNA_6_S7_L004,SRX15390752,SRR19330953
KD8_seq1_p1_mRNA_6_S7_L002,SRX15390753,SRR19330952
KD8_seq1_p1_mRNA_6_S7_L003,SRX15390754,SRR19330951
KD8_seq1_p1_mRNA_6_S7_L001,SRX15390755,SRR19330950
KD8_seq2_p1_mRNA_6_S7_L001,SRX15390756,SRR19330949
KD8_seq2_p1_mRNA_6_S7_L002,SRX15390757,SRR19330948
KD8_seq2_p1_mRNA_6_S7_L003,SRX15390758,SRR19330947
KD8_seq2_p1_mRNA_6_S7_L004,SRX15390759,SRR19330946
KD6_seq1_essential_sgRNA_lane_6_S6_L004,SRX15390760,SRR19330945
KD8_seq1_p1_sgRNA_6_S7_L004,SRX15390761,SRR19330944
KD8_seq1_p1_sgRNA_6_S7_L003,SRX15390762,SRR19330943
KD8_seq1_p1_sgRNA_10_S11_L003,SRX15390763,SRR19330942
KD8_seq2_p1_sgRNA_10_S11_L003,SRX15390764,SRR19330941
KD8_seq2_p1_sgRNA_10_S11_L002,SRX15390765,SRR19330940
KD6_seq1_essential_mRNA_lane_7_S55_L003,SRX15390766,SRR19330939
KD8_seq2_p1_sgRNA_10_S11_L001,SRX15390767,SRR19330938
KD8_seq2_p1_sgRNA_10_S11_L004,SRX15390768,SRR19330937
KD8_seq1_p1_mRNA_11_S12_L004,SRX15390769,SRR19330936
KD8_seq1_p1_mRNA_11_S12_L001,SRX15390770,SRR19330935
KD8_seq1_p1_mRNA_11_S12_L002,SRX15390771,SRR19330934
KD8_seq1_p1_mRNA_11_S12_L003,SRX15390772,SRR19330933
KD8_seq2_p1_mRNA_11_S12_L004,SRX15390773,SRR19330932
KD8_seq2_p1_mRNA_11_S12_L001,SRX15390774,SRR19330931
KD8_seq2_p1_mRNA_11_S12_L002,SRX15390775,SRR19330930
KD8_seq2_p1_mRNA_11_S12_L003,SRX15390776,SRR19330929
KD6_seq1_essential_mRNA_lane_7_S31_L001,SRX15390777,SRR19330928
